startISO,endISO,pn,piezasTotales,durationMinutes,shiftTimeMinutes,tiempoPlaneadoMinutes,downtimeProgramadoMinutes,downtimeNoProgramadoMinutes,downtimeMinutes,disponibilidad,eficiencia,calidad,eolOk,eolNok,changeOver,stations_json
2025-12-31T05:30:00.000Z,2025-12-31T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2025-12-31T14:00:00.000Z,2025-12-31T22:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,480,480,480,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2025-12-31T22:00:00.000Z,2026-01-01T05:30:00.000Z,"WG REA FORD CA029 REWORK EOL",0,450,450,450,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-01T05:30:00.000Z,2026-01-01T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-01T14:00:00.000Z,2026-01-01T22:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,480,480,480,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-01T22:00:00.000Z,2026-01-02T05:30:00.000Z,"WG REA FORD CA029 REWORK EOL",0,450,450,450,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-02T05:30:00.000Z,2026-01-02T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-02T14:00:00.000Z,2026-01-02T22:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,480,480,480,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-02T22:00:00.000Z,2026-01-03T05:30:00.000Z,"WG REA FORD CA029 REWORK EOL",0,450,450,450,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-03T05:30:00.000Z,2026-01-03T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-03T14:00:00.000Z,2026-01-03T22:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,480,480,480,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-03T22:00:00.000Z,2026-01-04T05:30:00.000Z,"WG REA FORD CA029 REWORK EOL",0,450,450,450,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-04T05:30:00.000Z,2026-01-04T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-04T14:00:00.000Z,2026-01-04T22:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,480,480,480,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-04T22:00:00.000Z,2026-01-05T05:30:00.000Z,"WG REA FORD CA029 REWORK EOL",0,450,450,450,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-05T05:30:00.000Z,2026-01-05T14:00:00.000Z,"WG REA FORD CA029 REWORK EOL",0,510,510,510,0,0,0,1.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-05T14:00:00.000Z,2026-01-05T17:45:42.000Z,"WG REA FORD CA029 REWORK EOL",0,226,226,0,226,0,226,0.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-05T17:46:42.000Z,2026-01-05T22:00:00.000Z,"WG REA FORD CA029",5,253,253,0,253,0,253,0.0000,0.0066,1.0000,5,0,No,"[{""station"":""620"",""ok"":6,""nok"":0},{""station"":""730"",""ok"":9,""nok"":0},{""station"":""731"",""ok"":10,""nok"":0},{""station"":""750"",""ok"":13,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":11,""nok"":0},{""station"":""940"",""ok"":11,""nok"":0},{""station"":""960"",""ok"":7,""nok"":0},{""station"":""CHW"",""ok"":1,""nok"":5},{""station"":""CCC"",""ok"":2,""nok"":0},{""station"":""MAT"",""ok"":9,""nok"":0},{""station"":""EOL"",""ok"":5,""nok"":0}]"
2026-01-05T22:00:00.000Z,2026-01-06T05:30:00.000Z,"WG REA FORD CA029",0,450,450,0,450,0,450,0.0000,0.0000,,0,0,No,"[{""station"":""620"",""ok"":0,""nok"":0},{""station"":""730"",""ok"":0,""nok"":0},{""station"":""731"",""ok"":0,""nok"":0},{""station"":""750"",""ok"":0,""nok"":0},{""station"":""810"",""ok"":0,""nok"":0},{""station"":""915"",""ok"":0,""nok"":0},{""station"":""940"",""ok"":0,""nok"":0},{""station"":""960"",""ok"":0,""nok"":0},{""station"":""CHW"",""ok"":0,""nok"":0},{""station"":""CCC"",""ok"":0,""nok"":0},{""station"":""MAT"",""ok"":0,""nok"":0},{""station"":""EOL"",""ok"":0,""nok"":0}]"
2026-01-06T05:30:00.000Z,2026-01-06T14:00:00.000Z,"WG REA FORD CA029",14,510,510,1,509,0,509,1.0000,0.0092,1.0000,14,0,No,"[{""station"":""620"",""ok"":36,""nok"":0},{""station"":""730"",""ok"":34,""nok"":0},{""station"":""731"",""ok"":34,""nok"":0},{""station"":""750"",""ok"":37,""nok"":0},{""station"":""810"",""ok"":38,""nok"":0},{""station"":""915"",""ok"":28,""nok"":0},{""station"":""940"",""ok"":23,""nok"":0},{""station"":""960"",""ok"":21,""nok"":0},{""station"":""CHW"",""ok"":41,""nok"":3},{""station"":""CCC"",""ok"":36,""nok"":4},{""station"":""MAT"",""ok"":34,""nok"":0},{""station"":""EOL"",""ok"":14,""nok"":0}]"
2026-01-06T14:00:00.000Z,2026-01-06T22:00:00.000Z,"WG REA FORD CA029",760,480,480,467,13,228,241,0.5118,0.5278,0.9883,760,9,No,"[{""station"":""620"",""ok"":877,""nok"":0},{""station"":""730"",""ok"":880,""nok"":0},{""station"":""731"",""ok"":877,""nok"":1},{""station"":""750"",""ok"":877,""nok"":0},{""station"":""810"",""ok"":883,""nok"":0},{""station"":""915"",""ok"":886,""nok"":0},{""station"":""940"",""ok"":884,""nok"":0},{""station"":""960"",""ok"":769,""nok"":30},{""station"":""CHW"",""ok"":883,""nok"":3},{""station"":""CCC"",""ok"":881,""nok"":2},{""station"":""MAT"",""ok"":880,""nok"":4},{""station"":""EOL"",""ok"":760,""nok"":9}]"
2026-01-06T22:00:00.000Z,2026-01-07T05:30:00.000Z,"WG REA FORD CA029",1211,450,450,430,20,38,58,0.9116,0.8970,0.9967,1211,4,No,"[{""station"":""620"",""ok"":1250,""nok"":0},{""station"":""730"",""ok"":1252,""nok"":0},{""station"":""731"",""ok"":1252,""nok"":0},{""station"":""750"",""ok"":1251,""nok"":0},{""station"":""810"",""ok"":1252,""nok"":1},{""station"":""915"",""ok"":1238,""nok"":0},{""station"":""940"",""ok"":1227,""nok"":11},{""station"":""960"",""ok"":1214,""nok"":11},{""station"":""CHW"",""ok"":1256,""nok"":7},{""station"":""CCC"",""ok"":1253,""nok"":3},{""station"":""MAT"",""ok"":1254,""nok"":2},{""station"":""EOL"",""ok"":1211,""nok"":4}]"
2026-01-07T05:30:00.000Z,2026-01-07T14:00:00.000Z,"WG REA FORD CA029",1454,510,510,483,27,15,42,0.9689,0.9503,0.9959,1454,6,No,"[{""station"":""620"",""ok"":1466,""nok"":0},{""station"":""730"",""ok"":1466,""nok"":0},{""station"":""731"",""ok"":1464,""nok"":0},{""station"":""750"",""ok"":1463,""nok"":0},{""station"":""810"",""ok"":1462,""nok"":0},{""station"":""915"",""ok"":1472,""nok"":0},{""station"":""940"",""ok"":1470,""nok"":1},{""station"":""960"",""ok"":1465,""nok"":0},{""station"":""CHW"",""ok"":1461,""nok"":4},{""station"":""CCC"",""ok"":1469,""nok"":0},{""station"":""MAT"",""ok"":1463,""nok"":4},{""station"":""EOL"",""ok"":1454,""nok"":6}]"
2026-01-07T14:00:00.000Z,2026-01-07T22:00:00.000Z,"WG REA FORD CA029",1415,480,480,456,24,23,47,0.9496,0.9826,0.9979,1415,3,No,"[{""station"":""620"",""ok"":1435,""nok"":0},{""station"":""730"",""ok"":1439,""nok"":0},{""station"":""731"",""ok"":1437,""nok"":0},{""station"":""750"",""ok"":1437,""nok"":0},{""station"":""810"",""ok"":1436,""nok"":0},{""station"":""915"",""ok"":1424,""nok"":0},{""station"":""940"",""ok"":1419,""nok"":3},{""station"":""960"",""ok"":1414,""nok"":2},{""station"":""CHW"",""ok"":1432,""nok"":3},{""station"":""CCC"",""ok"":1432,""nok"":0},{""station"":""MAT"",""ok"":1448,""nok"":9},{""station"":""EOL"",""ok"":1415,""nok"":3}]"
2026-01-07T22:00:00.000Z,2026-01-08T05:30:00.000Z,"WG REA FORD CA029",1139,450,450,426,24,56,80,0.8685,0.8437,0.9956,1139,5,No,"[{""station"":""620"",""ok"":1149,""nok"":1},{""station"":""730"",""ok"":1150,""nok"":2},{""station"":""731"",""ok"":1150,""nok"":1},{""station"":""750"",""ok"":1149,""nok"":0},{""station"":""810"",""ok"":1150,""nok"":0},{""station"":""915"",""ok"":1148,""nok"":0},{""station"":""940"",""ok"":1149,""nok"":0},{""station"":""960"",""ok"":1143,""nok"":0},{""station"":""CHW"",""ok"":1152,""nok"":12},{""station"":""CCC"",""ok"":1150,""nok"":3},{""station"":""MAT"",""ok"":1154,""nok"":13},{""station"":""EOL"",""ok"":1139,""nok"":5}]"
2026-01-08T05:30:00.000Z,2026-01-08T14:00:00.000Z,"WG REA FORD CA029",1455,510,510,486,24,66,90,0.8642,0.9510,0.9959,1455,6,No,"[{""station"":""620"",""ok"":1466,""nok"":0},{""station"":""730"",""ok"":1467,""nok"":0},{""station"":""731"",""ok"":1465,""nok"":0},{""station"":""750"",""ok"":1466,""nok"":0},{""station"":""810"",""ok"":1465,""nok"":0},{""station"":""915"",""ok"":1465,""nok"":0},{""station"":""940"",""ok"":1463,""nok"":2},{""station"":""960"",""ok"":1459,""nok"":0},{""station"":""CHW"",""ok"":1467,""nok"":18},{""station"":""CCC"",""ok"":1466,""nok"":1},{""station"":""MAT"",""ok"":1467,""nok"":17},{""station"":""EOL"",""ok"":1455,""nok"":6}]"
2026-01-08T14:00:00.000Z,2026-01-08T22:00:00.000Z,"WG REA FORD CA029",1324,480,480,461,19,10,29,0.9783,0.9194,0.9962,1324,5,No,"[{""station"":""620"",""ok"":1325,""nok"":0},{""station"":""730"",""ok"":1327,""nok"":0},{""station"":""731"",""ok"":1325,""nok"":1},{""station"":""750"",""ok"":1325,""nok"":0},{""station"":""810"",""ok"":1326,""nok"":0},{""station"":""915"",""ok"":1334,""nok"":0},{""station"":""940"",""ok"":1329,""nok"":4},{""station"":""960"",""ok"":1325,""nok"":2},{""station"":""CHW"",""ok"":1330,""nok"":31},{""station"":""CCC"",""ok"":1327,""nok"":2},{""station"":""MAT"",""ok"":1329,""nok"":2},{""station"":""EOL"",""ok"":1324,""nok"":5}]"
